locus,p,dom,r,trait,alpha
13906,0.5,0,,NA,NA
13907,0.5,0,,NA,NA
13908,0.5,0,,NA,NA
13909,0.5,0,,NA,NA
13910,0.5,0,,NA,NA
13911,0.5,0,,NA,NA
13912,0.5,0,,NA,NA
13913,0.5,0,,NA,NA
13914,0.5,0,,NA,NA
13915,0.5,0,,NA,NA
13916,0.5,0,,NA,NA
13917,0.5,0,,NA,NA
13918,0.5,0,,NA,NA
13919,0.5,0,,NA,NA
13920,0.5,0,,NA,NA
13921,0.5,0,,NA,NA
13922,0.5,0,,NA,NA
13923,0.5,0,,NA,NA
13924,0.5,0,,NA,NA
13925,0.5,0,,NA,NA
13926,0.5,0,,NA,NA
13927,0.5,0,,NA,NA
13928,0.5,0,,NA,NA
13929,0.5,0,,NA,NA
13930,0.5,0,,NA,NA
13931,0.5,0,,NA,NA
13932,0.5,0,,NA,NA
13933,0.5,0,,NA,NA
13934,0.5,0,,NA,NA
13935,0.5,0,,NA,NA
13936,0.5,0,,NA,NA
13937,0.5,0,,NA,NA
13938,0.5,0,,NA,NA
13939,0.5,0,,NA,NA
13940,0.5,0,,NA,NA
13941,0.5,0,,NA,NA
13942,0.5,0,,NA,NA
13943,0.5,0,,NA,NA
13944,0.5,0,,NA,NA
13945,0.5,0,,NA,NA
13946,0.5,0,,NA,NA
13947,0.5,0,,NA,NA
13948,0.5,0,,NA,NA
13949,0.5,0,,NA,NA
13950,0.5,0,,NA,NA
13951,0.5,0,,NA,NA
13952,0.5,0,,NA,NA
13953,0.5,0,,NA,NA
13954,0.5,0,,NA,NA
13955,0.5,0,,NA,NA
13956,0.5,0,,NA,NA
13957,0.5,0,,NA,NA
13958,0.5,0,,NA,NA
13959,0.5,0,,NA,NA
13960,0.5,0,,NA,NA
13961,0.5,0,,NA,NA
13962,0.5,0,,NA,NA
13963,0.5,0,,NA,NA
13964,0.5,0,,NA,NA
13965,0.5,0,,NA,NA
13966,0.5,0,,NA,NA
13967,0.5,0,,NA,NA
13968,0.5,0,,NA,NA
13969,0.5,0,,NA,NA
13970,0.5,0,,NA,NA
13971,0.5,0,,NA,NA
13972,0.5,0,,NA,NA
13973,0.5,0,,NA,NA
13974,0.5,0,,NA,NA
13975,0.5,0,,NA,NA
13976,0.5,0,,NA,NA
13977,0.5,0,,NA,NA
13978,0.5,0,,NA,NA
13979,0.5,0,,NA,NA
13980,0.5,0,,NA,NA
13981,0.5,0,,NA,NA
13982,0.5,0,,NA,NA
13983,0.5,0,,NA,NA
13984,0.5,0,,NA,NA
13985,0.5,0,,NA,NA
13986,0.5,0,,NA,NA
13987,0.5,0,,NA,NA
13988,0.5,0,,NA,NA
13989,0.5,0,,NA,NA
13990,0.5,0,,NA,NA
13991,0.5,0,,NA,NA
13992,0.5,0,,NA,NA
13993,0.5,0,,NA,NA
13994,0.5,0,,NA,NA
13995,0.5,0,,NA,NA
13996,0.5,0,,NA,NA
13997,0.5,0,,NA,NA
13998,0.5,0,,NA,NA
13999,0.5,0,,NA,NA
14000,0.5,0,,NA,NA
14001,0.5,0,,NA,NA
14002,0.5,0,,NA,NA
14003,0.5,0,,NA,NA
14004,0.5,0,,NA,NA
14005,0.5,0,,NA,NA
14006,0.5,0,,NA,NA
14007,0.5,0,,NA,NA
14008,0.5,0,,NA,NA
14009,0.5,0,,NA,NA
14010,0.5,0,,NA,NA
14011,0.5,0,,NA,NA
14012,0.5,0,,NA,NA
14013,0.5,0,,NA,NA
14014,0.5,0,,NA,NA
14015,0.5,0,,NA,NA
14016,0.5,0,,NA,NA
14017,0.5,0,,NA,NA
14018,0.5,0,,NA,NA
14019,0.5,0,,NA,NA
14020,0.5,0,,NA,NA
14021,0.5,0,,NA,NA
14022,0.5,0,,NA,NA
14023,0.5,0,,NA,NA
14024,0.5,0,,NA,NA
14025,0.5,0,,NA,NA
14026,0.5,0,,NA,NA
14027,0.5,0,,NA,NA
14028,0.5,0,,NA,NA
14029,0.5,0,,NA,NA
14030,0.5,0,,NA,NA
14031,0.5,0,,NA,NA
14032,0.5,0,,NA,NA
14033,0.5,0,,NA,NA
14034,0.5,0,,NA,NA
14035,0.5,0,,NA,NA
14036,0.5,0,,NA,NA
14037,0.5,0,,NA,NA
14038,0.5,0,,NA,NA
14039,0.5,0,,NA,NA
14040,0.5,0,,NA,NA
14041,0.5,0,,NA,NA
14042,0.5,0,,NA,NA
14043,0.5,0,,NA,NA
14044,0.5,0,,NA,NA
14045,0.5,0,,NA,NA
14046,0.5,0,,NA,NA
14047,0.5,0,,NA,NA
14048,0.5,0,,NA,NA
14049,0.5,0,,NA,NA
14050,0.5,0,,NA,NA
14051,0.5,0,,NA,NA
14052,0.5,0,,NA,NA
14053,0.5,0,,NA,NA
14054,0.5,0,,NA,NA
14055,0.5,0,,NA,NA
14056,0.5,0,,NA,NA
14057,0.5,0,,NA,NA
14058,0.5,0,,NA,NA
14059,0.5,0,,NA,NA
14060,0.5,0,,NA,NA
14061,0.5,0,,NA,NA
14062,0.5,0,,NA,NA
14063,0.5,0,,NA,NA
14064,0.5,0,,NA,NA
14065,0.5,0,,NA,NA
14066,0.5,0,,NA,NA
14067,0.5,0,,NA,NA
14068,0.5,0,,NA,NA
14069,0.5,0,,NA,NA
14070,0.5,0,,NA,NA
14071,0.5,0,,NA,NA
14072,0.5,0,,NA,NA
14073,0.5,0,,NA,NA
14074,0.5,0,,NA,NA
14075,0.5,0,,NA,NA
14076,0.5,0,,NA,NA
14077,0.5,0,,NA,NA
14078,0.5,0,,NA,NA
14079,0.5,0,,NA,NA
14080,0.5,0,,NA,NA
14081,0.5,0,,NA,NA
14082,0.5,0,,NA,NA
14083,0.5,0,,NA,NA
14084,0.5,0,,NA,NA
14085,0.5,0,,NA,NA
14086,0.5,0,,NA,NA
14087,0.5,0,,NA,NA
14088,0.5,0,,NA,NA
14089,0.5,0,,NA,NA
14090,0.5,0,,NA,NA
14091,0.5,0,,NA,NA
14092,0.5,0,,NA,NA
14093,0.5,0,,NA,NA
14094,0.5,0,,NA,NA
14095,0.5,0,,NA,NA
14096,0.5,0,,NA,NA
14097,0.5,0,,NA,NA
14098,0.5,0,,NA,NA
14099,0.5,0,,NA,NA
14100,0.5,0,,NA,NA
14101,0.5,0,,NA,NA
14102,0.5,0,,NA,NA
14103,0.5,0,,NA,NA
14104,0.5,0,,NA,NA
14105,0.5,0,,NA,NA
14106,0.5,0,,NA,NA
14107,0.5,0,,NA,NA
14108,0.5,0,,NA,NA
14109,0.5,0,,NA,NA
14110,0.5,0,,NA,NA
14111,0.5,0,,NA,NA
14112,0.5,0,,NA,NA
14113,0.5,0,,NA,NA
14114,0.5,0,,NA,NA
14115,0.5,0,,NA,NA
14116,0.5,0,,NA,NA
14117,0.5,0,,NA,NA
14118,0.5,0,,NA,NA
14119,0.5,0,,NA,NA
14120,0.5,0,,NA,NA
14121,0.5,0,,NA,NA
14122,0.5,0,,NA,NA
14123,0.5,0,,NA,NA
14124,0.5,0,,NA,NA
14125,0.5,0,,NA,NA
14126,0.5,0,,NA,NA
14127,0.5,0,,NA,NA
14128,0.5,0,,NA,NA
14129,0.5,0,,NA,NA
14130,0.5,0,,NA,NA
14131,0.5,0,,NA,NA
14132,0.5,0,,NA,NA
14133,0.5,0,,NA,NA
14134,0.5,0,,NA,NA
14135,0.5,0,,NA,NA
14136,0.5,0,,NA,NA
14137,0.5,0,,NA,NA
14138,0.5,0,,NA,NA
14139,0.5,0,,NA,NA
14140,0.5,0,,NA,NA
14141,0.5,0,,NA,NA
14142,0.5,0,,NA,NA
14143,0.5,0,,NA,NA
14144,0.5,0,,NA,NA
14145,0.5,0,,NA,NA
14146,0.5,0,,NA,NA
14147,0.5,0,,NA,NA
14148,0.5,0,,NA,NA
14149,0.5,0,,NA,NA
14150,0.5,0,,NA,NA
14151,0.5,0,,NA,NA
14152,0.5,0,,NA,NA
14153,0.5,0,,NA,NA
14154,0.5,0,,NA,NA
14155,0.5,0,,NA,NA
14156,0.5,0,,NA,NA
14157,0.5,0,,NA,NA
14158,0.5,0,,NA,NA
14159,0.5,0,,NA,NA
14160,0.5,0,,NA,NA
14161,0.5,0,,NA,NA
14162,0.5,0,,NA,NA
14163,0.5,0,,NA,NA
14164,0.5,0,,NA,NA
14165,0.5,0,,NA,NA
14166,0.5,0,,NA,NA
14167,0.5,0,,NA,NA
14168,0.5,0,,NA,NA
14169,0.5,0,,NA,NA
14170,0.5,0,,NA,NA
14171,0.5,0,,NA,NA
14172,0.5,0,,NA,NA
14173,0.5,0,,NA,NA
14174,0.5,0,,NA,NA
14175,0.5,0,,NA,NA
14176,0.5,0,,NA,NA
14177,0.5,0,,NA,NA
14178,0.5,0,,NA,NA
14179,0.5,0,,NA,NA
14180,0.5,0,,NA,NA
14181,0.5,0,,NA,NA
14182,0.5,0,,NA,NA
14183,0.5,0,,NA,NA
14184,0.5,0,,NA,NA
14185,0.5,0,,NA,NA
14186,0.5,0,,NA,NA
14187,0.5,0,,NA,NA
14188,0.5,0,,NA,NA
14189,0.5,0,,NA,NA
14190,0.5,0,,NA,NA
14191,0.5,0,,NA,NA
14192,0.5,0,,NA,NA
14193,0.5,0,,NA,NA
14194,0.5,0,,NA,NA
14195,0.5,0,,NA,NA
14196,0.5,0,,NA,NA
14197,0.5,0,,NA,NA
14198,0.5,0,,NA,NA
14199,0.5,0,,NA,NA
14200,0.5,0,,NA,NA
14201,0.5,0,,NA,NA
14202,0.5,0,,NA,NA
14203,0.5,0,,NA,NA
14204,0.5,0,,NA,NA
14205,0.5,0,,NA,NA
14206,0.5,0,,NA,NA
14207,0.5,0,,NA,NA
14208,0.5,0,,NA,NA
14209,0.5,0,,NA,NA
14210,0.5,0,,NA,NA
14211,0.5,0,,NA,NA
14212,0.5,0,,NA,NA
14213,0.5,0,,NA,NA
14214,0.5,0,,NA,NA
14215,0.5,0,,NA,NA
14216,0.5,0,,NA,NA
14217,0.5,0,,NA,NA
14218,0.5,0,,NA,NA
14219,0.5,0,,NA,NA
14220,0.5,0,,NA,NA
14221,0.5,0,,NA,NA
14222,0.5,0,,NA,NA
14223,0.5,0,,NA,NA
14224,0.5,0,,NA,NA
14225,0.5,0,,NA,NA
14226,0.5,0,,NA,NA
14227,0.5,0,,NA,NA
14228,0.5,0,,NA,NA
14229,0.5,0,,NA,NA
14230,0.5,0,,NA,NA
14231,0.5,0,,NA,NA
14232,0.5,0,,NA,NA
14233,0.5,0,,NA,NA
14234,0.5,0,,NA,NA
14235,0.5,0,,NA,NA
14236,0.5,0,,NA,NA
14237,0.5,0,,NA,NA
14238,0.5,0,,NA,NA
14239,0.5,0,,NA,NA
14240,0.5,0,,NA,NA
14241,0.5,0,,NA,NA
14242,0.5,0,,NA,NA
14243,0.5,0,,NA,NA
14244,0.5,0,,NA,NA
14245,0.5,0,,NA,NA
14246,0.5,0,,NA,NA
14247,0.5,0,,NA,NA
14248,0.5,0,,NA,NA
14249,0.5,0,,NA,NA
14250,0.5,0,,NA,NA
14251,0.5,0,,NA,NA
14252,0.5,0,,NA,NA
14253,0.5,0,,NA,NA
14254,0.5,0,,NA,NA
14255,0.5,0,,NA,NA
14256,0.5,0,,NA,NA
14257,0.5,0,,NA,NA
14258,0.5,0,,NA,NA
14259,0.5,0,,NA,NA
14260,0.5,0,,NA,NA
14261,0.5,0,,NA,NA
14262,0.5,0,,NA,NA
14263,0.5,0,,NA,NA
14264,0.5,0,,NA,NA
14265,0.5,0,,NA,NA
14266,0.5,0,,NA,NA
14267,0.5,0,,NA,NA
14268,0.5,0,,NA,NA
14269,0.5,0,,NA,NA
14270,0.5,0,,NA,NA
14271,0.5,0,,NA,NA
14272,0.5,0,,NA,NA
14273,0.5,0,,NA,NA
14274,0.5,0,,NA,NA
14275,0.5,0,,NA,NA
14276,0.5,0,,NA,NA
14277,0.5,0,,NA,NA
14278,0.5,0,,NA,NA
14279,0.5,0,,NA,NA
14280,0.5,0,,NA,NA
14281,0.5,0,,NA,NA
14282,0.5,0,,NA,NA
14283,0.5,0,,NA,NA
14284,0.5,0,,NA,NA
14285,0.5,0,,NA,NA
14286,0.5,0,,NA,NA
14287,0.5,0,,NA,NA
14288,0.5,0,,NA,NA
14289,0.5,0,,NA,NA
14290,0.5,0,,NA,NA
14291,0.5,0,,NA,NA
14292,0.5,0,,NA,NA
14293,0.5,0,,NA,NA
14294,0.5,0,,NA,NA
14295,0.5,0,,NA,NA
14296,0.5,0,,NA,NA
14297,0.5,0,,NA,NA
14298,0.5,0,,NA,NA
14299,0.5,0,,NA,NA
14300,0.5,0,,NA,NA
14301,0.5,0,,NA,NA
14302,0.5,0,,NA,NA
14303,0.5,0,,NA,NA
14304,0.5,0,,NA,NA
14305,0.5,0,,NA,NA
14306,0.5,0,,NA,NA
14307,0.5,0,,NA,NA
14308,0.5,0,,NA,NA
14309,0.5,0,,NA,NA
14310,0.5,0,,NA,NA
14311,0.5,0,,NA,NA
14312,0.5,0,,NA,NA
14313,0.5,0,,NA,NA
14314,0.5,0,,NA,NA
14315,0.5,0,,NA,NA
14316,0.5,0,,NA,NA
14317,0.5,0,,NA,NA
14318,0.5,0,,NA,NA
14319,0.5,0,,NA,NA
14320,0.5,0,,NA,NA
14321,0.5,0,,NA,NA
14322,0.5,0,,NA,NA
14323,0.5,0,,NA,NA
14324,0.5,0,,NA,NA
14325,0.5,0,,NA,NA
14326,0.5,0,,NA,NA
14327,0.5,0,,NA,NA
14328,0.5,0,,NA,NA
14329,0.5,0,,NA,NA
14330,0.5,0,,NA,NA
14331,0.5,0,,NA,NA
14332,0.5,0,,NA,NA
14333,0.5,0,,NA,NA
14334,0.5,0,,NA,NA
14335,0.5,0,,NA,NA
14336,0.5,0,,NA,NA
14337,0.5,0,,NA,NA
14338,0.5,0,,NA,NA
14339,0.5,0,,NA,NA
14340,0.5,0,,NA,NA
14341,0.5,0,,NA,NA
14342,0.5,0,,NA,NA
14343,0.5,0,,NA,NA
14344,0.5,0,,NA,NA
14345,0.5,0,,NA,NA
14346,0.5,0,,NA,NA
14347,0.5,0,,NA,NA
14348,0.5,0,,NA,NA
14349,0.5,0,,NA,NA
14350,0.5,0,,NA,NA
14351,0.5,0,,NA,NA
14352,0.5,0,,NA,NA
14353,0.5,0,,NA,NA
14354,0.5,0,,NA,NA
14355,0.5,0,,NA,NA
14356,0.5,0,,NA,NA
14357,0.5,0,,NA,NA
14358,0.5,0,,NA,NA
14359,0.5,0,,NA,NA
14360,0.5,0,,NA,NA
14361,0.5,0,,NA,NA
14362,0.5,0,,NA,NA
14363,0.5,0,,NA,NA
14364,0.5,0,,NA,NA
14365,0.5,0,,NA,NA
14366,0.5,0,,NA,NA
14367,0.5,0,,NA,NA
14368,0.5,0,,NA,NA
14369,0.5,0,,NA,NA
14370,0.5,0,,NA,NA
14371,0.5,0,,NA,NA
14372,0.5,0,,NA,NA
14373,0.5,0,,NA,NA
14374,0.5,0,,NA,NA
14375,0.5,0,,NA,NA
14376,0.5,0,,NA,NA
14377,0.5,0,,NA,NA
14378,0.5,0,,NA,NA
14379,0.5,0,,NA,NA
14380,0.5,0,,NA,NA
14381,0.5,0,,NA,NA
14382,0.5,0,,NA,NA
14383,0.5,0,,NA,NA
14384,0.5,0,,NA,NA
14385,0.5,0,,NA,NA
14386,0.5,0,,NA,NA
14387,0.5,0,,NA,NA
14388,0.5,0,,NA,NA
14389,0.5,0,,NA,NA
14390,0.5,0,,NA,NA
14391,0.5,0,,NA,NA
14392,0.5,0,,NA,NA
14393,0.5,0,,NA,NA
14394,0.5,0,,NA,NA
14395,0.5,0,,NA,NA
14396,0.5,0,,NA,NA
14397,0.5,0,,NA,NA
14398,0.5,0,,NA,NA
14399,0.5,0,,NA,NA
14400,0.5,0,,NA,NA
14401,0.5,0,,NA,NA
14402,0.5,0,,NA,NA
14403,0.5,0,,NA,NA
14404,0.5,0,,NA,NA
14405,0.5,0,,NA,NA
14406,0.5,0,,NA,NA
14407,0.5,0,,NA,NA
14408,0.5,0,,NA,NA
14409,0.5,0,,NA,NA
14410,0.5,0,,NA,NA
14411,0.5,0,,NA,NA
14412,0.5,0,,NA,NA
14413,0.5,0,,NA,NA
14414,0.5,0,,NA,NA
14415,0.5,0,,NA,NA
14416,0.5,0,,NA,NA
14417,0.5,0,,NA,NA
14418,0.5,0,,NA,NA
14419,0.5,0,,NA,NA
14420,0.5,0,,NA,NA
14421,0.5,0,,NA,NA
14422,0.5,0,,NA,NA
14423,0.5,0,,NA,NA
14424,0.5,0,,NA,NA
14425,0.5,0,,NA,NA
14426,0.5,0,,NA,NA
14427,0.5,0,,NA,NA
14428,0.5,0,,NA,NA
14429,0.5,0,,NA,NA
14430,0.5,0,,NA,NA
14431,0.5,0,,NA,NA
14432,0.5,0,,NA,NA
14433,0.5,0,,NA,NA
14434,0.5,0,,NA,NA
14435,0.5,0,,NA,NA
14436,0.5,0,,NA,NA
14437,0.5,0,,NA,NA
14438,0.5,0,,NA,NA
14439,0.5,0,,NA,NA
14440,0.5,0,,NA,NA
14441,0.5,0,,NA,NA
14442,0.5,0,,NA,NA
14443,0.5,0,,NA,NA
14444,0.5,0,,NA,NA
14445,0.5,0,,NA,NA
14446,0.5,0,,NA,NA
14447,0.5,0,,NA,NA
14448,0.5,0,,NA,NA
14449,0.5,0,,NA,NA
14450,0.5,0,,NA,NA
14451,0.5,0,,NA,NA
14452,0.5,0,,NA,NA
14453,0.5,0,,NA,NA
14454,0.5,0,,NA,NA
14455,0.5,0,,NA,NA
14456,0.5,0,,NA,NA
14457,0.5,0,,NA,NA
14458,0.5,0,,NA,NA
14459,0.5,0,,NA,NA
14460,0.5,0,,NA,NA
14461,0.5,0,,NA,NA
14462,0.5,0,,NA,NA
14463,0.5,0,,NA,NA
14464,0.5,0,,NA,NA
14465,0.5,0,,NA,NA
14466,0.5,0,,NA,NA
14467,0.5,0,,NA,NA
14468,0.5,0,,NA,NA
14469,0.5,0,,NA,NA
14470,0.5,0,,NA,NA
14471,0.5,0,,NA,NA
14472,0.5,0,,NA,NA
14473,0.5,0,,NA,NA
14474,0.5,0,,NA,NA
14475,0.5,0,,NA,NA
14476,0.5,0,,NA,NA
14477,0.5,0,,NA,NA
14478,0.5,0,,NA,NA
14479,0.5,0,,NA,NA
14480,0.5,0,,NA,NA
14481,0.5,0,,NA,NA
14482,0.5,0,,NA,NA
14483,0.5,0,,NA,NA
14484,0.5,0,,NA,NA
14485,0.5,0,,NA,NA
14486,0.5,0,,NA,NA
14487,0.5,0,,NA,NA
14488,0.5,0,,NA,NA
14489,0.5,0,,NA,NA
14490,0.5,0,,NA,NA
14491,0.5,0,,NA,NA
14492,0.5,0,,NA,NA
14493,0.5,0,,NA,NA
14494,0.5,0,,NA,NA
14495,0.5,0,,NA,NA
14496,0.5,0,,NA,NA
14497,0.5,0,,NA,NA
14498,0.5,0,,NA,NA
14499,0.5,0,,NA,NA
14500,0.5,0,,NA,NA
14501,0.5,0,,NA,NA
14502,0.5,0,,NA,NA
14503,0.5,0,,NA,NA
14504,0.5,0,,NA,NA
14505,0.5,0,,NA,NA
14506,0.5,0,,NA,NA
14507,0.5,0,,NA,NA
14508,0.5,0,,NA,NA
14509,0.5,0,,NA,NA
14510,0.5,0,,NA,NA
14511,0.5,0,,NA,NA
14512,0.5,0,,NA,NA
14513,0.5,0,,NA,NA
14514,0.5,0,,NA,NA
14515,0.5,0,,NA,NA
14516,0.5,0,,NA,NA
14517,0.5,0,,NA,NA
14518,0.5,0,,NA,NA
14519,0.5,0,,NA,NA
14520,0.5,0,,NA,NA
14521,0.5,0,,NA,NA
14522,0.5,0,,NA,NA
14523,0.5,0,,NA,NA
14524,0.5,0,,NA,NA
14525,0.5,0,,NA,NA
14526,0.5,0,,NA,NA
14527,0.5,0,,NA,NA
14528,0.5,0,,NA,NA
14529,0.5,0,,NA,NA
14530,0.5,0,,NA,NA
14531,0.5,0,,NA,NA
14532,0.5,0,,NA,NA
14533,0.5,0,,NA,NA
14534,0.5,0,,NA,NA
14535,0.5,0,,NA,NA
14536,0.5,0,,NA,NA
14537,0.5,0,,NA,NA
14538,0.5,0,,NA,NA
14539,0.5,0,,NA,NA
14540,0.5,0,,NA,NA
14541,0.5,0,,NA,NA
14542,0.5,0,,NA,NA
14543,0.5,0,,NA,NA
14544,0.5,0,,NA,NA
14545,0.5,0,,NA,NA
14546,0.5,0,,NA,NA
14547,0.5,0,,NA,NA
14548,0.5,0,,NA,NA
14549,0.5,0,,NA,NA
14550,0.5,0,,NA,NA
14551,0.5,0,,NA,NA
14552,0.5,0,,NA,NA
14553,0.5,0,,NA,NA
14554,0.5,0,,NA,NA
14555,0.5,0,,NA,NA
14556,0.5,0,,NA,NA
14557,0.5,0,,NA,NA
14558,0.5,0,,NA,NA
14559,0.5,0,,NA,NA
14560,0.5,0,,NA,NA
14561,0.5,0,,NA,NA
14562,0.5,0,,NA,NA
14563,0.5,0,,NA,NA
14564,0.5,0,,NA,NA
14565,0.5,0,,NA,NA
14566,0.5,0,,NA,NA
14567,0.5,0,,NA,NA
14568,0.5,0,,NA,NA
14569,0.5,0,,NA,NA
14570,0.5,0,,NA,NA
14571,0.5,0,,NA,NA
14572,0.5,0,,NA,NA
14573,0.5,0,,NA,NA
14574,0.5,0,,NA,NA
14575,0.5,0,,NA,NA
14576,0.5,0,,NA,NA
14577,0.5,0,,NA,NA
14578,0.5,0,,NA,NA
14579,0.5,0,,NA,NA
14580,0.5,0,,NA,NA
14581,0.5,0,,NA,NA
14582,0.5,0,,NA,NA
14583,0.5,0,,NA,NA
14584,0.5,0,,NA,NA
14585,0.5,0,,NA,NA
14586,0.5,0,,NA,NA
14587,0.5,0,,NA,NA
14588,0.5,0,,NA,NA
14589,0.5,0,,NA,NA
14590,0.5,0,,NA,NA
14591,0.5,0,,NA,NA
14592,0.5,0,,NA,NA
14593,0.5,0,,NA,NA
14594,0.5,0,,NA,NA
14595,0.5,0,,NA,NA
14596,0.5,0,,NA,NA
14597,0.5,0,,NA,NA
14598,0.5,0,,NA,NA
14599,0.5,0,,NA,NA
14600,0.5,0,,NA,NA
14601,0.5,0,,NA,NA
14602,0.5,0,,NA,NA
14603,0.5,0,,NA,NA
14604,0.5,0,,NA,NA
14605,0.5,0,,NA,NA
14606,0.5,0,,NA,NA
14607,0.5,0,,NA,NA
14608,0.5,0,,NA,NA
14609,0.5,0,,NA,NA
14610,0.5,0,,NA,NA
14611,0.5,0,,NA,NA
14612,0.5,0,,NA,NA
14613,0.5,0,,NA,NA
14614,0.5,0,,NA,NA
14615,0.5,0,,NA,NA
14616,0.5,0,,NA,NA
14617,0.5,0,,NA,NA
14618,0.5,0,,NA,NA
14619,0.5,0,,NA,NA
14620,0.5,0,,NA,NA
14621,0.5,0,,NA,NA
14622,0.5,0,,NA,NA
14623,0.5,0,,NA,NA
14624,0.5,0,,NA,NA
14625,0.5,0,,NA,NA
14626,0.5,0,,NA,NA
14627,0.5,0,,NA,NA
14628,0.5,0,,NA,NA
14629,0.5,0,,NA,NA
14630,0.5,0,,NA,NA
14631,0.5,0,,NA,NA
14632,0.5,0,,NA,NA
14633,0.5,0,,NA,NA
14634,0.5,0,,NA,NA
14635,0.5,0,,NA,NA
14636,0.5,0,,NA,NA
14637,0.5,0,,NA,NA
14638,0.5,0,,NA,NA
14639,0.5,0,,NA,NA
14640,0.5,0,,NA,NA
14641,0.5,0,,NA,NA
14642,0.5,0,,NA,NA
14643,0.5,0,,NA,NA
14644,0.5,0,,NA,NA
14645,0.5,0,,NA,NA
14646,0.5,0,,NA,NA
14647,0.5,0,,NA,NA
14648,0.5,0,,NA,NA
14649,0.5,0,,NA,NA
14650,0.5,0,,NA,NA
14651,0.5,0,,NA,NA
14652,0.5,0,,NA,NA
14653,0.5,0,,NA,NA
14654,0.5,0,,NA,NA
14655,0.5,0,,NA,NA
14656,0.5,0,,NA,NA
14657,0.5,0,,NA,NA
14658,0.5,0,,NA,NA
14659,0.5,0,,NA,NA
14660,0.5,0,,NA,NA
14661,0.5,0,,NA,NA
14662,0.5,0,,NA,NA
14663,0.5,0,,NA,NA
14664,0.5,0,,NA,NA
14665,0.5,0,,NA,NA
14666,0.5,0,,NA,NA
14667,0.5,0,,NA,NA
14668,0.5,0,,NA,NA
14669,0.5,0,,NA,NA
14670,0.5,0,,NA,NA
14671,0.5,0,,NA,NA
14672,0.5,0,,NA,NA
14673,0.5,0,,NA,NA
14674,0.5,0,,NA,NA
14675,0.5,0,,NA,NA
14676,0.5,0,,NA,NA
14677,0.5,0,,NA,NA
14678,0.5,0,,NA,NA
14679,0.5,0,,NA,NA
14680,0.5,0,,NA,NA
14681,0.5,0,,NA,NA
14682,0.5,0,,NA,NA
14683,0.5,0,,NA,NA
14684,0.5,0,,NA,NA
14685,0.5,0,,NA,NA
14686,0.5,0,,NA,NA
14687,0.5,0,,NA,NA
14688,0.5,0,,NA,NA
14689,0.5,0,,NA,NA
14690,0.5,0,,NA,NA
14691,0.5,0,,NA,NA
14692,0.5,0,,NA,NA
14693,0.5,0,,NA,NA
14694,0.5,0,,NA,NA
14695,0.5,0,,NA,NA
14696,0.5,0,,NA,NA
14697,0.5,0,,NA,NA
14698,0.5,0,,NA,NA
14699,0.5,0,,NA,NA
14700,0.5,0,,NA,NA
14701,0.5,0,,NA,NA
14702,0.5,0,,NA,NA
14703,0.5,0,,NA,NA
14704,0.5,0,,NA,NA
14705,0.5,0,,NA,NA
14706,0.5,0,,NA,NA
14707,0.5,0,,NA,NA
14708,0.5,0,,NA,NA
14709,0.5,0,,NA,NA
14710,0.5,0,,NA,NA
14711,0.5,0,,NA,NA
14712,0.5,0,,NA,NA
14713,0.5,0,,NA,NA
14714,0.5,0,,NA,NA
14715,0.5,0,,NA,NA
14716,0.5,0,,NA,NA
14717,0.5,0,,NA,NA
14718,0.5,0,,NA,NA
14719,0.5,0,,NA,NA
14720,0.5,0,,NA,NA
14721,0.5,0,,NA,NA
14722,0.5,0,,NA,NA
14723,0.5,0,,NA,NA
14724,0.5,0,,NA,NA
14725,0.5,0,,NA,NA
14726,0.5,0,,NA,NA
14727,0.5,0,,NA,NA
14728,0.5,0,,NA,NA
14729,0.5,0,,NA,NA
14730,0.5,0,,NA,NA
14731,0.5,0,,NA,NA
14732,0.5,0,,NA,NA
14733,0.5,0,,NA,NA
14734,0.5,0,,NA,NA
14735,0.5,0,,NA,NA
14736,0.5,0,,NA,NA
14737,0.5,0,,NA,NA
14738,0.5,0,,NA,NA
14739,0.5,0,,NA,NA
14740,0.5,0,,NA,NA
14741,0.5,0,,NA,NA
14742,0.5,0,,NA,NA
14743,0.5,0,,NA,NA
14744,0.5,0,,NA,NA
14745,0.5,0,,NA,NA
14746,0.5,0,,NA,NA
14747,0.5,0,,NA,NA
14748,0.5,0,,NA,NA
14749,0.5,0,,NA,NA
14750,0.5,0,,NA,NA
14751,0.5,0,,NA,NA
14752,0.5,0,,NA,NA
14753,0.5,0,,NA,NA
14754,0.5,0,,NA,NA
14755,0.5,0,,NA,NA
14756,0.5,0,,NA,NA
14757,0.5,0,,NA,NA
14758,0.5,0,,NA,NA
14759,0.5,0,,NA,NA
14760,0.5,0,,NA,NA
14761,0.5,0,,NA,NA
14762,0.5,0,,NA,NA
14763,0.5,0,,NA,NA
14764,0.5,0,,NA,NA
14765,0.5,0,,NA,NA
14766,0.5,0,,NA,NA
14767,0.5,0,,NA,NA
14768,0.5,0,,NA,NA
14769,0.5,0,,NA,NA
14770,0.5,0,,NA,NA
14771,0.5,0,,NA,NA
14772,0.5,0,,NA,NA
14773,0.5,0,,NA,NA
14774,0.5,0,,NA,NA
14775,0.5,0,,NA,NA
14776,0.5,0,,NA,NA
14777,0.5,0,,NA,NA
14778,0.5,0,,NA,NA
